State,Park Name,Official Website
New York,Gilbert Lake State Park,https://parks.ny.gov/visit/state-parks/gilbert-lake-state-park
New York,Gilgo State Park,https://parks.ny.gov/visit/state-parks/gilgo-state-park
New York,Glimmerglass State Park,https://parks.ny.gov/visit/state-parks/glimmerglass-state-park
New York,Golden Hill State Park,https://parks.ny.gov/visit/state-parks/golden-hill-state-park
New York,Goosepond Mountain State Park,https://parks.ny.gov/visit/state-parks/goosepond-mountain-state-park
New York,Grafton Lakes State Park,https://parks.ny.gov/visit/state-parks/grafton-lakes-state-park
New York,Grass Point State Park,https://parks.ny.gov/visit/state-parks/grass-point-state-park
New York,Green Lakes State Park,https://parks.ny.gov/visit/state-parks/green-lakes-state-park
New York,Hallock State Park Preserve,https://parks.ny.gov/visit/state-parks/hallock-state-park-preserve
New York,Hamlin Beach State Park,https://parks.ny.gov/visit/state-parks/hamlin-beach-state-park
New York,Harriet Hollister Spencer State Recreation Area,https://parks.ny.gov/visit/state-parks/harriet-hollister-spencer-state-recreation-area
New York,Harriman State Park,https://parks.ny.gov/visit/state-parks/harriman-state-park
New York,Heckscher State Park,https://parks.ny.gov/visit/state-parks/heckscher-state-park
New York,Helen McNitt State Park,https://parks.ny.gov/visit/state-parks/helen-mcnitt-state-park
New York,Hempstead Lake State Park,https://parks.ny.gov/visit/state-parks/hempstead-lake-state-park
New York,High Tor State Park,https://parks.ny.gov/visit/state-parks/high-tor-state-park
New York,Highland Lakes State Park,https://parks.ny.gov/visit/state-parks/highland-lakes-state-park
New York,Higley Flow State Park,https://parks.ny.gov/visit/state-parks/higley-flow-state-park
New York,Hither Hills State Park,https://parks.ny.gov/visit/state-parks/hither-hills-state-park
New York,Honeoye Lake Boat Launch State Park,https://parks.ny.gov/visit/state-parks/honeoye-lake-boat-launch-state-park
New York,Hudson Highlands State Park Preserve,https://parks.ny.gov/visit/state-parks/hudson-highlands-state-park-preserve
New York,Hudson River Islands State Park,https://parks.ny.gov/visit/state-parks/hudson-river-islands-state-park
New York,Hudson River Park,https://parks.ny.gov/visit/state-parks/hudson-river-park
New York,Irondequoit Bay State Marine Park,https://parks.ny.gov/visit/state-parks/irondequoit-bay-state-marine-park
New York,Jacques Cartier State Park,https://parks.ny.gov/visit/state-parks/jacques-cartier-state-park
New York,James Baird State Park,https://parks.ny.gov/visit/state-parks/james-baird-state-park
New York,Jones Beach State Park,https://parks.ny.gov/visit/state-parks/jones-beach-state-park
New York,Joseph Davis State Park,https://parks.ny.gov/visit/state-parks/joseph-davis-state-park
New York,Keewaydin State Park,https://parks.ny.gov/visit/state-parks/keewaydin-state-park
New York,Keuka Lake State Park,https://parks.ny.gov/visit/state-parks/keuka-lake-state-park
New York,Knox Farm State Park,https://parks.ny.gov/visit/state-parks/knox-farm-state-park
New York,Kring Point State Park,https://parks.ny.gov/visit/state-parks/kring-point-state-park
New York,Lake Erie State Park,https://parks.ny.gov/visit/state-parks/lake-erie-state-park
New York,Lake Sebago Beach - Harriman State Park,https://parks.ny.gov/visit/state-parks/lake-sebago-beach-harriman-state-park
New York,Lake Superior State Park,https://parks.ny.gov/visit/state-parks/lake-superior-state-park
New York,Lake Taghkanic State Park,https://parks.ny.gov/visit/state-parks/lake-taghkanic-state-park
New York,Lake Tiorati Beach - Harriman State Park,https://parks.ny.gov/visit/state-parks/lake-tiorati-beach-harriman-state-park
New York,Lake Welch Beach - Harriman State Park,https://parks.ny.gov/visit/state-parks/lake-welch-beach-harriman-state-park
New York,Lakeside State Park,https://parks.ny.gov/visit/state-parks/lakeside-state-park
New York,Letchworth State Park,https://parks.ny.gov/visit/state-parks/letchworth-state-park
New York,Lodi Point State Park,https://parks.ny.gov/visit/state-parks/lodi-point-state-park
New York,Long Point State Park - Finger Lakes,https://parks.ny.gov/visit/state-parks/long-point-state-park-finger-lakes
New York,Long Point State Park - Thousand Islands,https://parks.ny.gov/visit/state-parks/long-point-state-park-thousand-islands
New York,Long Point State Park on Lake Chautauqua,https://parks.ny.gov/visit/state-parks/long-point-state-park-lake-chautauqua
New York,Macomb Reservation State Park,https://parks.ny.gov/visit/state-parks/macomb-reservation-state-park
New York,Mark Twain State Park and Soaring Eagles Golf Course,https://parks.ny.gov/visit/state-parks/mark-twain-state-park-soaring-eagles-golf-course
New York,Marsha P. Johnson State Park (East River State Park),https://parks.ny.gov/visit/state-parks/marsha-p-johnson-state-park-east-river-state-park
New York,Mary Island State Park,https://parks.ny.gov/visit/state-parks/mary-island-state-park
New York,Max V. Shaul State Park,https://parks.ny.gov/visit/state-parks/max-v-shaul-state-park
New York,Mexico Point Boat Launch,https://parks.ny.gov/visit/state-parks/mexico-point-boat-launch
New York,Midway State Park,https://parks.ny.gov/visit/state-parks/midway-state-park
New York,Mills Norrie State Park (Margaret Lewis Norrie),https://parks.ny.gov/visit/state-parks/mills-norrie-state-park-margaret-lewis-norrie
New York,Mine Kill State Park,https://parks.ny.gov/visit/state-parks/mine-kill-state-park
New York,Minnewaska State Park Preserve,https://parks.ny.gov/visit/state-parks/minnewaska-state-park-preserve
New York,Minnewaska State Park Preserve: Sam's Point Area,https://parks.ny.gov/visit/state-parks/minnewaska-state-park-preserve-sams-point-area
New York,Montauk Downs State Park,https://parks.ny.gov/visit/state-parks/montauk-downs-state-park
New York,Montauk Point State Park,https://parks.ny.gov/visit/state-parks/montauk-point-state-park
New York,Moreau Lake State Park,https://parks.ny.gov/visit/state-parks/moreau-lake-state-park
New York,Newtown Battlefield State Park,https://parks.ny.gov/visit/state-parks/newtown-battlefield-state-park
New York,Niagara Falls State Park,https://parks.ny.gov/visit/state-parks/niagara-falls-state-park
New York,Niagara Falls State Park - Devil's Hole Area,https://parks.ny.gov/visit/state-parks/devils-hole-state-park
New York,Niagara Falls State Park - Whirlpool Area,https://parks.ny.gov/visit/state-parks/whirlpool-state-park
New York,Nissequogue River State Park,https://parks.ny.gov/visit/state-parks/nissequogue-river-state-park
New York,Nyack Beach State Park,https://parks.ny.gov/visit/state-parks/nyack-beach-state-park
New York,Oak Orchard State Marine Park,https://parks.ny.gov/visit/state-parks/oak-orchard-state-marine-park
New York,Ogden Mills & Ruth Livingston Mills State Park,https://parks.ny.gov/visit/state-parks/ogden-mills-ruth-livingston-mills-state-park
New York,Old Croton Aqueduct State Historic Park,https://parks.ny.gov/visit/state-parks/old-croton-aqueduct-state-historic-park
New York,Old Erie Canal State Historic Park,https://parks.ny.gov/visit/state-parks/old-erie-canal-state-historic-park
New York,Oquaga Creek State Park,https://parks.ny.gov/visit/state-parks/oquaga-creek-state-park
New York,Orient Beach State Park,https://parks.ny.gov/visit/state-parks/orient-beach-state-park
New York,Pat McGee Trail,https://parks.ny.gov/visit/state-parks/pat-mcgee-trail
New York,Peebles Island State Park,https://parks.ny.gov/visit/state-parks/peebles-island-state-park
New York,Pine Grove Boat Launch,https://parks.ny.gov/visit/state-parks/pine-grove-boat-launch
New York,Pixley Falls State Park,https://parks.ny.gov/visit/state-parks/pixley-falls-state-park
New York,Point Au Roche State Park,https://parks.ny.gov/visit/state-parks/point-au-roche-state-park
New York,Reservoir State Park,https://parks.ny.gov/visit/state-parks/reservoir-state-park
New York,Riverbank State Park (Denny Farrell Riverbank State Park),https://parks.ny.gov/visit/state-parks/riverbank-state-park-denny-farrell-riverbank-state-park
New York,Robert G. Wehle State Park,https://parks.ny.gov/visit/state-parks/robert-g-wehle-state-park
New York,Robert H. Treman State Park,https://parks.ny.gov/visit/state-parks/robert-h-treman-state-park
New York,Robert Moses State Park - Long Island,https://parks.ny.gov/visit/state-parks/robert-moses-state-park-long-island
New York,Robert Moses State Park - Thousand Islands,https://parks.ny.gov/visit/state-parks/robert-moses-state-park-thousand-islands
New York,Robert V. Riddell State Park,https://parks.ny.gov/visit/state-parks/robert-v-riddell-state-park
New York,Roberto Clemente State Park,https://parks.ny.gov/visit/state-parks/roberto-clemente-state-park
New York,Rock Island Lighthouse State Park,https://parks.ny.gov/visit/state-parks/rock-island-lighthouse-state-park
New York,Rockefeller State Park Preserve,https://parks.ny.gov/visit/state-parks/rockefeller-state-park-preserve
New York,Rockland Lake State Park,https://parks.ny.gov/visit/state-parks/rockland-lake-state-park
New York,Sampson State Park,https://parks.ny.gov/visit/state-parks/sampson-state-park
New York,Sandy Island Beach State Park,https://parks.ny.gov/visit/state-parks/sandy-island-beach-state-park
New York,Saratoga Lake State Boat Launch,https://parks.ny.gov/visit/state-parks/saratoga-lake-state-boat-launch
New York,Saratoga Spa State Park,https://parks.ny.gov/visit/state-parks/saratoga-spa-state-park
New York,Schodack Island State Park,https://parks.ny.gov/visit/state-parks/schodack-island-state-park
New York,Schunnemunk State Park,https://parks.ny.gov/visit/state-parks/schunnemunk-state-park
New York,Sebago Cabin Camp - Harriman State Park,https://parks.ny.gov/visit/state-parks/sebago-cabin-camp-harriman-state-park
New York,Selkirk Shores State Park,https://parks.ny.gov/visit/state-parks/selkirk-shores-state-park
New York,Seneca Lake State Park,https://parks.ny.gov/visit/state-parks/seneca-lake-state-park
New York,Shadmoor State Park,https://parks.ny.gov/visit/state-parks/shadmoor-state-park
New York,Shirley Chisholm State Park,https://parks.ny.gov/visit/state-parks/shirley-chisholm-state-park
New York,Silver Lake State Park,https://parks.ny.gov/visit/state-parks/silver-lake-state-park
New York,Silver Mine - Harriman State Park,https://parks.ny.gov/visit/state-parks/silver-mine-harriman-state-park
New York,Sojourner Truth State Park,https://parks.ny.gov/visit/state-parks/sojourner-truth-state-park
New York,Southwick Beach State Park,https://parks.ny.gov/visit/state-parks/southwick-beach-state-park
New York,State Park at the Fair,https://parks.ny.gov/visit/state-parks/state-park-fair
New York,Sterling Forest State Park,https://parks.ny.gov/visit/state-parks/sterling-forest-state-park
New York,Stony Brook State Park,https://parks.ny.gov/visit/state-parks/stony-brook-state-park
New York,Storm King State Park,https://parks.ny.gov/visit/state-parks/storm-king-state-park
New York,Sunken Meadow State Park (Governor Alfred E. Smith),https://parks.ny.gov/visit/state-parks/sunken-meadow-state-park-governor-alfred-e-smith
New York,Sunset Bay State Marine Park,https://parks.ny.gov/visit/state-parks/sunset-bay-state-marine-park
New York,Taconic State Park - Copake Falls Area,https://parks.ny.gov/visit/state-parks/taconic-state-park-copake-falls-area
New York,Taconic State Park - Rudd Pond Area,https://parks.ny.gov/visit/state-parks/taconic-state-park-rudd-pond-area
New York,Tallman Mountain State Park,https://parks.ny.gov/visit/state-parks/tallman-mountain-state-park
New York,Taughannock Falls State Park,https://parks.ny.gov/visit/state-parks/taughannock-falls-state-park
New York,Thacher State Park,https://parks.ny.gov/visit/state-parks/thacher-state-park
New York,Thompson's Lake Campground - Thacher State Park,https://parks.ny.gov/visit/state-parks/thompsons-lake-campground-thacher-state-park
New York,Trail View State Park,https://parks.ny.gov/visit/state-parks/trail-view-state-park
New York,Two Rivers State Park Recreation Area,https://parks.ny.gov/visit/state-parks/two-rivers-state-park-recreation-area
New York,Valley Stream State Park,https://parks.ny.gov/visit/state-parks/valley-stream-state-park
New York,Verona Beach State Park,https://parks.ny.gov/visit/state-parks/verona-beach-state-park
New York,Walkway Over the Hudson State Historic Park,https://parks.ny.gov/visit/state-parks/walkway-over-hudson-state-historic-park
New York,Waterson Point State Park,https://parks.ny.gov/visit/state-parks/waterson-point-state-park
New York,Watkins Glen State Park,https://parks.ny.gov/visit/state-parks/watkins-glen-state-park
New York,Wellesley Island State Park,https://parks.ny.gov/visit/state-parks/wellesley-island-state-park
New York,Westcott Beach State Park,https://parks.ny.gov/visit/state-parks/westcott-beach-state-park
New York,Whetstone Gulf State Park,https://parks.ny.gov/visit/state-parks/whetstone-gulf-state-park
New York,Wildwood State Park,https://parks.ny.gov/visit/state-parks/wildwood-state-park
New York,Wilson-Tuscarora State Park,https://parks.ny.gov/visit/state-parks/wilson-tuscarora-state-park
New York,Wonder Lake State Park,https://parks.ny.gov/visit/state-parks/wonder-lake-state-park
New York,Woodlawn Beach State Park,https://parks.ny.gov/visit/state-parks/woodlawn-beach-state-park
